"resp","rt"
1,0.191
1,0.196
1,0.202
1,0.205
1,0.21
1,0.212
1,0.215
1,0.216
1,0.217
1,0.218
1,0.218
1,0.219
1,0.22
1,0.222
1,0.222
1,0.222
1,0.222
1,0.223
1,0.224
1,0.225
1,0.226
1,0.226
1,0.227
1,0.227
1,0.227
1,0.227
1,0.228
1,0.228
1,0.228
1,0.228
1,0.229
1,0.23
1,0.23
1,0.231
1,0.231
1,0.231
1,0.231
1,0.232
1,0.232
1,0.232
1,0.232
1,0.233
1,0.233
1,0.233
1,0.234
1,0.234
1,0.234
1,0.235
1,0.235
1,0.235
1,0.235
1,0.235
1,0.236
1,0.236
1,0.237
1,0.237
1,0.237
1,0.237
1,0.237
1,0.237
1,0.238
1,0.238
1,0.238
1,0.238
1,0.238
1,0.238
1,0.239
1,0.239
1,0.239
1,0.239
1,0.239
1,0.239
1,0.24
1,0.24
1,0.24
1,0.24
1,0.24
1,0.24
1,0.24
1,0.241
1,0.241
1,0.241
1,0.242
1,0.242
1,0.242
1,0.242
1,0.242
1,0.243
1,0.243
1,0.243
1,0.243
1,0.243
1,0.244
1,0.244
1,0.244
1,0.245
1,0.246
1,0.246
1,0.246
1,0.247
1,0.248
1,0.248
1,0.249
1,0.249
1,0.25
1,0.25
1,0.25
1,0.25
1,0.251
1,0.251
1,0.251
1,0.251
1,0.252
1,0.252
1,0.252
1,0.253
1,0.253
1,0.253
1,0.253
1,0.253
1,0.253
1,0.253
1,0.254
1,0.255
1,0.255
1,0.256
1,0.256
1,0.257
1,0.257
1,0.257
1,0.257
1,0.257
1,0.258
1,0.259
1,0.259
1,0.259
1,0.26
1,0.26
1,0.26
1,0.261
1,0.261
1,0.261
1,0.261
1,0.262
1,0.262
1,0.262
1,0.262
1,0.263
1,0.263
1,0.263
1,0.264
1,0.264
1,0.264
1,0.265
1,0.265
1,0.266
1,0.266
1,0.266
1,0.267
1,0.267
1,0.267
1,0.268
1,0.268
1,0.268
1,0.269
1,0.269
1,0.269
1,0.269
1,0.269
1,0.27
1,0.27
1,0.271
1,0.271
1,0.272
1,0.273
1,0.273
1,0.274
1,0.276
1,0.276
1,0.277
1,0.277
1,0.278
1,0.278
1,0.286
1,0.286
1,0.286
1,0.287
1,0.292
1,0.3
1,0.302
1,0.302
1,0.31
1,0.32
1,0.324
1,0.35
1,0.363
1,0.371
1,0.378
