"resp","rt"
1,0.104
1,0.193
1,0.2
1,0.204
1,0.228
1,0.235
1,0.237
1,0.238
1,0.239
1,0.239
1,0.243
1,0.244
1,0.246
1,0.248
1,0.249
1,0.251
1,0.252
1,0.254
1,0.256
1,0.257
1,0.26
1,0.261
1,0.263
1,0.264
1,0.265
1,0.265
1,0.266
1,0.267
1,0.267
1,0.268
1,0.268
1,0.27
1,0.27
1,0.271
1,0.272
1,0.274
1,0.274
1,0.274
1,0.275
1,0.275
1,0.275
1,0.276
1,0.276
1,0.277
1,0.278
1,0.279
1,0.279
1,0.279
1,0.279
1,0.279
1,0.281
1,0.281
1,0.281
1,0.282
1,0.282
1,0.282
1,0.282
1,0.283
1,0.283
1,0.284
1,0.284
1,0.286
1,0.286
1,0.286
1,0.286
1,0.286
1,0.287
1,0.288
1,0.288
1,0.288
1,0.289
1,0.29
1,0.29
1,0.29
1,0.29
1,0.29
1,0.291
1,0.291
1,0.291
1,0.292
1,0.292
1,0.292
1,0.293
1,0.293
1,0.293
1,0.293
1,0.293
1,0.294
1,0.294
1,0.294
1,0.294
1,0.294
1,0.295
1,0.296
1,0.296
1,0.296
1,0.297
1,0.297
1,0.297
1,0.297
1,0.298
1,0.298
1,0.298
1,0.298
1,0.299
1,0.3
1,0.3
1,0.3
1,0.3
1,0.3
1,0.301
1,0.302
1,0.302
1,0.302
1,0.302
1,0.303
1,0.304
1,0.305
1,0.305
1,0.305
1,0.306
1,0.306
1,0.306
1,0.307
1,0.307
1,0.308
1,0.309
1,0.309
1,0.309
1,0.31
1,0.31
1,0.31
1,0.311
1,0.311
1,0.312
1,0.312
1,0.313
1,0.314
1,0.314
1,0.314
1,0.314
1,0.314
1,0.315
1,0.315
1,0.316
1,0.316
1,0.318
1,0.318
1,0.319
1,0.319
1,0.319
1,0.319
1,0.32
1,0.321
1,0.322
1,0.322
1,0.322
1,0.323
1,0.323
1,0.323
1,0.323
1,0.323
1,0.324
1,0.324
1,0.325
1,0.325
1,0.326
1,0.326
1,0.327
1,0.327
1,0.327
1,0.328
1,0.328
1,0.329
1,0.329
1,0.329
1,0.331
1,0.334
1,0.334
1,0.336
1,0.338
1,0.338
1,0.338
1,0.339
1,0.34
1,0.34
1,0.341
1,0.348
1,0.35
1,0.35
1,0.35
1,0.352
1,0.358
1,0.361
1,0.363
1,0.366
1,0.371
1,0.406
1,0.646
